Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
CERC,Cerecor Inc.,2.63,164157748.9,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cerc
CERN,Cerner Corporation,70.25,21373259863.0,,1986.0,Technology,EDP Services,https://old.nasdaq.com/symbol/cern
CERS,Cerus Corporation,5.44,882181516.8,,1997.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/cers
CET,Central Securities Corporation,27.83,720497604.9,,,,,https://old.nasdaq.com/symbol/cet
CETV,Central European Media Enterprises Ltd.,3.52,892696731.5,,1994.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/cetv
CETX,Cemtrex Inc.,0.77,6306748.14,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cetx
CETXP,Cemtrex Inc.,0.8998,1898976.611,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cetxp
CETXW,Cemtrex Inc.,0.0297,0.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cetxw
CEV,Eaton Vance California Municipal Income Trust,12.32,87885644.0,,1999.0,,,https://old.nasdaq.com/symbol/cev
CEVA,"CEVA, Inc.",29.54,655556199.6,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/ceva
CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,18.03,25242000.0,,,,,https://old.nasdaq.com/symbol/cey
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,20.0232,40046400.0,,,,,https://old.nasdaq.com/symbol/cez
CF,"CF Industries Holdings, Inc.",27.55,5890106992.0,,2005.0,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/cf
CFA,VictoryShares US 500 Volatility Wtd ETF,45.8723,674322810.0,,,,,https://old.nasdaq.com/symbol/cfa
CFB,"CrossFirst Bankshares, Inc.",8.52,443875488.2,,2019.0,Finance,Major Banks,https://old.nasdaq.com/symbol/cfb
CFBI,"Community First Bancshares, Inc.",7.0,52904936.0,,2017.0,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cfbi
CFBK,Central Federal Corporation,10.25,54805294.5,,,Finance,Major Banks,https://old.nasdaq.com/symbol/cfbk
CFFA,CF Finance Acquisition Corp.,10.3,370007064.8,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/cffa
CFFAU,CF Finance Acquisition Corp.,10.9,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/cffau
CFFAW,CF Finance Acquisition Corp.,0.5,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/cffaw
CFFI,C&F Financial Corporation,29.84,109141709.8,,,Finance,Major Banks,https://old.nasdaq.com/symbol/cffi
CFFN,"Capitol Federal Financial, Inc.",11.77,1665598182.0,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cffn
CFG,"Citizens Financial Group, Inc.",20.3,8676918401.0,,2014.0,Finance,Major Banks,https://old.nasdaq.com/symbol/cfg
CFG^D,"Citizens Financial Group, Inc.",25.33,0.0,,,,,https://old.nasdaq.com/symbol/cfg^d
CFG^E,"Citizens Financial Group, Inc.",22.78,0.0,,,,,https://old.nasdaq.com/symbol/cfg^e
CFMS,"ConforMIS, Inc.",0.6788,48573790.33,,2015.0,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/cfms
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,49.2347,580969460.0,,,,,https://old.nasdaq.com/symbol/cfo
CFR,"Cullen/Frost Bankers, Inc.",61.31,3840437125.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/cfr
CFRX,ContraFect Corporation,6.75,103491283.5,,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cfrx
CFX,Colfax Corporation,23.24,2749928892.0,,2008.0,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/cfx
CFXA,Colfax Corporation,104.15,0.0,,2019.0,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/cfxa
CG,The Carlyle Group Inc.,21.87,7642450942.0,,2012.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/cg
CGA,"China Green Agriculture, Inc.",2.5101,15939458.8,,,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/cga
CGBD,"TCG BDC, Inc.",5.98,336721600.8,,2017.0,,,https://old.nasdaq.com/symbol/cgbd
CGC,Canopy Growth Corporation,15.17,5310690693.0,,,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/cgc
CGEN,Compugen Ltd.,13.995,1073964754.0,,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/cgen
CGIX,"Cancer Genetics, Inc.",2.73,5732423.97,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/cgix
CGNX,Cognex Corporation,47.965,8287735554.0,,1989.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cgnx
CGO,Calamos Global Total Return Fund,9.44,82741807.68,,2005.0,,,https://old.nasdaq.com/symbol/cgo
CHA,China Telecom Corp Ltd,32.75,26505350618.0,,2002.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cha
CHAP,"Chaparral Energy, Inc.",0.2402,11514797.43,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/chap
CHCI,"Comstock Holding Companies, Inc.",2.16,17057736.0,,2004.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/chci
CHCO,City Holding Company,59.05,963287315.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/chco
CHCT,Community Healthcare Trust Incorporated,32.35,708670487.2,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/chct
CHD,"Church & Dwight Company, Inc.",72.67,17860568953.0,,,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/chd
CHDN,"Churchill Downs, Incorporated",93.46,3697244702.0,,,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/chdn
CHE,Chemed Corp.,441.78,7011504075.0,,,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/che
CHEF,"The Chefs&#39; Warehouse, Inc.",11.94,363747479.2,,2011.0,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/chef
CHEK,Check-Cap Ltd.,0.555,6103731.27,,2015.0,Health Care,Medical Electronics,https://old.nasdaq.com/symbol/chek
CHEKZ,Check-Cap Ltd.,0.0999,0.0,,,Health Care,Medical Electronics,https://old.nasdaq.com/symbol/chekz
CHFS,"CHF Solutions, Inc.",0.41,13366048.38,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/chfs
CHGG,"Chegg, Inc.",36.42,4439234820.0,,2013.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/chgg
CHH,"Choice Hotels International, Inc.",70.13,3916500388.0,,,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/chh
CHI,Calamos Convertible Opportunities and Income Fund,9.06,642569763.9,,2002.0,,,https://old.nasdaq.com/symbol/chi
CHIC,Global X Funds Global X MSCI China Communication Services ETF,22.845,22844840.09,,,,,https://old.nasdaq.com/symbol/chic
CHK,Chesapeake Energy Corporation,14.38,140693920.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/chk
CHK^D,Chesapeake Energy Corporation,3.82,0.0,,,,,https://old.nasdaq.com/symbol/chk^d
CHKP,Check Point Software Technologies Ltd.,105.33,15060703267.0,,1996.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/chkp
CHL,China Mobile (Hong Kong) Ltd.,39.01,159750000000.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/chl
CHMA,"Chiasma, Inc.",4.52,190995569.6,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/chma
CHMG,Chemung Financial Corp,24.8,120785126.4,,,Finance,Major Banks,https://old.nasdaq.com/symbol/chmg
CHMI,Cherry Hill Mortgage Investment Corporation,6.39,106461585.5,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/chmi
CHMI^A,Cherry Hill Mortgage Investment Corporation,18.9,0.0,,,,,https://old.nasdaq.com/symbol/chmi^a
CHMI^B,Cherry Hill Mortgage Investment Corporation,17.8,0.0,,,,,https://old.nasdaq.com/symbol/chmi^b
CHN,"China Fund, Inc. (The)",20.0,211016680.0,,,,,https://old.nasdaq.com/symbol/chn
CHNA,Loncar China BioPharma ETF,25.13,11936750.0,,,,,https://old.nasdaq.com/symbol/chna
CHNG,Change Healthcare Inc.,10.43,3164714928.0,,2019.0,Technology,EDP Services,https://old.nasdaq.com/symbol/chng
CHNGU,Change Healthcare Inc.,44.25,0.0,,2019.0,Technology,EDP Services,https://old.nasdaq.com/symbol/chngu
CHNR,"China Natural Resources, Inc.",1.03,25658243.48,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/chnr
CHPM,CHP Merger Corp.,9.7,363750000.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/chpm
CHPMU,CHP Merger Corp.,10.05,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/chpmu
CHPMW,CHP Merger Corp.,0.7,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/chpmw
CHRA,"Charah Solutions, Inc.",1.63,48287666.05,,2018.0,Basic Industries,Environmental Services,https://old.nasdaq.com/symbol/chra
CHRS,"Coherus BioSciences, Inc.",16.545,1172759136.0,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/chrs
CHRW,"C.H. Robinson Worldwide, Inc.",72.32,9498487249.0,,1997.0,Transportation,Oil Refining/Marketing,https://old.nasdaq.com/symbol/chrw
CHS,"Chico&#39;s FAS, Inc.",1.18,141933894.0,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/chs
CHSCL,CHS Inc,25.34,524538000.0,,,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chscl
CHSCM,CHS Inc,24.09,457710000.0,,,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chscm
CHSCN,CHS Inc,24.08,404544000.0,,,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chscn
CHSCO,CHS Inc,25.41,287620236.8,,,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chsco
CHSCP,CHS Inc,26.0285,188244827.4,,,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chscp
CHT,"Chunghwa Telecom Co., Ltd.",35.91,27856992177.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cht
CHTR,"Charter Communications, Inc.",498.67,116786000000.0,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/chtr
CHU,China Unicom (Hong Kong) Ltd,6.44,19705192075.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/chu
CHUY,"Chuy&#39;s Holdings, Inc.",13.89,231080485.0,,2012.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/chuy
CHW,Calamos Global Dynamic Income Fund,6.3,373348231.2,,2007.0,,,https://old.nasdaq.com/symbol/chw
CHWY,"Chewy, Inc.",44.72,17950657013.0,,2019.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/chwy
CHY,Calamos Convertible and High Income Fund,9.97,730306517.9,,2003.0,,,https://old.nasdaq.com/symbol/chy
CI,Cigna Corporation,188.7,70181209839.0,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/ci
CIA,"Citizens, Inc.",5.59,281416117.8,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/cia
CIB,BanColombia S.A.,27.31,6566873843.0,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/cib
CIBR,First Trust NASDAQ Cybersecurity ETF,28.6,1374230057.0,,,,,https://old.nasdaq.com/symbol/cibr
CID,VictoryShares International High Div Volatility Wtd ETF,22.7038,57894690.0,,,,,https://old.nasdaq.com/symbol/cid
CIDM,Cinedigm Corp,0.47,43142392.75,,,Consumer Services,Consumer Electronics/Video Chains,https://old.nasdaq.com/symbol/cidm
CIEN,Ciena Corporation,46.35,7114885139.0,,1997.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cien
CIF,Colonial Intermediate High Income Fund,2.18,42844732.46,,,,,https://old.nasdaq.com/symbol/cif
CIFS,China Internet Nationwide Financial Services Inc.,0.5409,11961564.29,,2017.0,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/cifs
CIG,Comp En De Mn Cemig ADS,1.89,2755982659.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/cig
CIG.C,Comp En De Mn Cemig ADS,,0.0,,,,,https://old.nasdaq.com/symbol/cig.c
CIGI,Colliers International Group Inc. ,52.93,2038838035.0,,,Finance,Real Estate,https://old.nasdaq.com/symbol/cigi
CIH,China Index Holdings Limited,1.4,89421488.8,63872492.0,,Technology,EDP Services,https://old.nasdaq.com/symbol/cih
CII,Blackrock Capital and Income Strategies Fund Inc,13.8,608875320.0,,2004.0,,,https://old.nasdaq.com/symbol/cii
CIIC,CIIG Merger Corp.,9.7,313734375.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/ciic
CIICU,CIIG Merger Corp.,9.85,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/ciicu
CIICW,CIIG Merger Corp.,0.6,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/ciicw
CIK,"Credit Suisse Asset Management Income Fund, Inc.",2.48,129716223.9,,,,,https://old.nasdaq.com/symbol/cik
CIL,VictoryShares International Volatility Wtd ETF,31.0212,79104060.0,,,,,https://old.nasdaq.com/symbol/cil
CIM,Chimera Investment Corporation,7.31,1368622652.0,,2007.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cim
CIM^A,Chimera Investment Corporation,17.2,0.0,,,,,https://old.nasdaq.com/symbol/cim^a
CIM^B,Chimera Investment Corporation,16.151,0.0,,,,,https://old.nasdaq.com/symbol/cim^b
CIM^C,Chimera Investment Corporation,15.7,0.0,,,,,https://old.nasdaq.com/symbol/cim^c
CIM^D,Chimera Investment Corporation,15.82,0.0,,,,,https://old.nasdaq.com/symbol/cim^d
CINF,Cincinnati Financial Corporation,82.48,13382048183.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/cinf
CINR,Ciner Resources LP,10.43,206068221.8,,2013.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/cinr
CIO,"City Office REIT, Inc.",8.35,455835242.5,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cio
CIO^A,"City Office REIT, Inc.",20.08,0.0,,,,,https://old.nasdaq.com/symbol/cio^a
CIR,"CIRCOR International, Inc.",10.42,207568796.6,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/cir
CIT,CIT Group Inc (DEL),19.72,1938815815.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/cit
CIT^B,CIT Group Inc (DEL),19.21,0.0,,,,,https://old.nasdaq.com/symbol/cit^b
CIVB,"Civista Bancshares, Inc. ",13.95,230746950.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/civb
CIX,CompX International Inc.,14.25,177313562.3,,1998.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cix
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,25.2691,50538200.0,,,,,https://old.nasdaq.com/symbol/ciz
CIZN,Citizens Holding Company,19.47,108606210.6,,,Finance,Major Banks,https://old.nasdaq.com/symbol/cizn
CJJD,"China Jo-Jo Drugstores, Inc.",1.94,63897364.84,,,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/cjjd
CKH,"SEACOR Holdings, Inc.",25.58,516182964.0,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/ckh
CKPT,"Checkpoint Therapeutics, Inc.",1.73,95216615.38,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ckpt
CKX,"CKX Lands, Inc.",8.5427,16594152.04,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ckx
CL,Colgate-Palmolive Company,72.16,61873393055.0,,,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/cl
CLAR,Clarus Corporation,9.09,270514945.8,,,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/clar
CLB,Core Laboratories N.V.,11.96,531552356.9,,1995.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/clb
CLBK,"Columbia Financial, Inc.",14.66,1716993992.0,,2018.0,Finance,Savings Institutions,https://old.nasdaq.com/symbol/clbk
CLBS,"Caladrius Biosciences, Inc.",2.2728,24179798.73,,,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/clbs
CLCT,"Collectors Universe, Inc.",19.66,181619139.0,,1999.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/clct
CLDB,Cortland Bancorp,13.6,56973718.4,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cldb
CLDR,"Cloudera, Inc.",7.79,2299534120.0,,2017.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cldr
CLDT,Chatham Lodging Trust (REIT),6.63,311332189.7,,2010.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cldt
CLDX,"Celldex Therapeutics, Inc.",2.08,36555332.32,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/cldx
CLF,Cleveland-Cliffs Inc.,3.46,1379203644.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/clf
CLFD,"Clearfield, Inc.",12.6,172083983.4,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/clfd
CLGN,CollPlant Biotechnologies Ltd.,11.14,62674475.5,5626075.0,,,,https://old.nasdaq.com/symbol/clgn
CLGX,"CoreLogic, Inc.",35.6,2812935246.0,,,Technology,EDP Services,https://old.nasdaq.com/symbol/clgx
CLH,"Clean Harbors, Inc.",48.62,2714442980.0,,,Basic Industries,Environmental Services,https://old.nasdaq.com/symbol/clh
CLI,Mack-Cali Realty Corporation,15.35,1390640465.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cli
CLIR,ClearSign Technologies Corporation,0.85,22701171.85,,2012.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/clir
CLLS,Cellectis S.A.,13.55,232523338.7,17160394.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/clls
CLM,"Cornerstone Strategic Value Fund, Inc.",8.97,673131924.7,,1987.0,,,https://old.nasdaq.com/symbol/clm
CLMT,"Calumet Specialty Products Partners, L.P.",1.46,113634268.9,,2006.0,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/clmt
CLNC,"Colony Credit Real Estate, Inc.",3.82,490359751.1,,2018.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/clnc
CLNE,Clean Energy Fuels Corp.,1.77,360542144.8,,2007.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/clne
CLNY,"Colony Capital, Inc.",1.82,897232962.1,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/clny
CLNY^G,"Colony Capital, Inc.",17.0,0.0,,,,,https://old.nasdaq.com/symbol/clny^g
CLNY^H,"Colony Capital, Inc.",15.15,0.0,,,,,https://old.nasdaq.com/symbol/clny^h
CLNY^I,"Colony Capital, Inc.",15.25,0.0,,,,,https://old.nasdaq.com/symbol/clny^i
CLNY^J,"Colony Capital, Inc.",15.31,0.0,,,,,https://old.nasdaq.com/symbol/clny^j
CLOU,Global X Cloud Computing ETF,16.81,461512885.0,,,,,https://old.nasdaq.com/symbol/clou
CLPR,Clipper Realty Inc.,4.88,86935599.36,,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/clpr
CLPS,CLPS Incorporation,2.03,30085878.9,,2018.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/clps
CLPT,ClearPoint Neuro Inc.,3.73,57784648.99,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/clpt
CLR,"Continental Resources, Inc.",10.72,3913988805.0,,2007.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/clr
CLRB,"Cellectar Biosciences, Inc.",1.5163,14247188.16,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clrb
CLRBZ,"Cellectar Biosciences, Inc.",0.045,0.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clrbz
CLRG,IQ Chaikin U.S. Large Cap ETF,21.0616,211669080.0,,,,,https://old.nasdaq.com/symbol/clrg
CLRO,"ClearOne, Inc.",1.72,28639247.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/clro
CLS,"Celestica, Inc.",4.66,514709516.8,,1998.0,Technology,Electrical Products,https://old.nasdaq.com/symbol/cls
CLSD,"Clearside Biomedical, Inc.",2.13,95570028.54,,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clsd
CLSK,"CleanSpark, Inc.",1.65,8025453.15,,,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/clsk
CLSN,Celsion Corporation,1.17,34230808.17,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clsn
CLUB,"Town Sports International Holdings, Inc.",0.3749,11083829.27,,2006.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/club
CLVS,"Clovis Oncology, Inc.",9.4,690417018.6,,2011.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clvs
CLW,Clearwater Paper Corporation,19.83,328572034.9,,,Basic Industries,Paper,https://old.nasdaq.com/symbol/clw
CLWT,Euro Tech Holdings Company Limited,2.1,6495012.3,,1997.0,Consumer Durables,Diversified Electronic Products,https://old.nasdaq.com/symbol/clwt
CLX,Clorox Company (The),192.43,24072915643.0,,,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/clx
